brand,judul,hashtags,nama_akun,komentar
adidas,"Discover the spirit of Bali through our Island Series: SS25 Bali Pack, designed by local artists to celebrate timeless values and stories:  🍀 Balinese Smile by @tuangga1 A design that reflects inner peace, community, and tradition, reminding us that true happiness lies in simple joys and genuine connections.  ✨ Progress by @gusdesidhi Inspired by the saying “Manusa sakti, dewa kasor,” this tee encourages us to embrace our struggles, seeing them as opportunities. Every effort we make contributes to our progress.  🏆 Triumph by @gusdesidhi Inspired by the story of Garuda and Tirta Amerta, this design celebrates our daily journey to reach our goals and write our own triumphant stories.  🌺 Harmony of Bali by @tuangga1 Bali’s harmony is rooted in the philosophy of Tri Hita Karana, which seeks balance between spirit, nature, and humanity. This sacred equilibrium is the soul of Bali, and this design beautifully reflects its spirit.  Out now! Get this pack through the link in our bio and at your nearest adidas Indonesia retail partner stores. 🔗",,ssamuyaa,UWEEEEE NIO FT PUTU BULANN 😭😭😭
adidas,"Discover the spirit of Bali through our Island Series: SS25 Bali Pack, designed by local artists to celebrate timeless values and stories:  🍀 Balinese Smile by @tuangga1 A design that reflects inner peace, community, and tradition, reminding us that true happiness lies in simple joys and genuine connections.  ✨ Progress by @gusdesidhi Inspired by the saying “Manusa sakti, dewa kasor,” this tee encourages us to embrace our struggles, seeing them as opportunities. Every effort we make contributes to our progress.  🏆 Triumph by @gusdesidhi Inspired by the story of Garuda and Tirta Amerta, this design celebrates our daily journey to reach our goals and write our own triumphant stories.  🌺 Harmony of Bali by @tuangga1 Bali’s harmony is rooted in the philosophy of Tri Hita Karana, which seeks balance between spirit, nature, and humanity. This sacred equilibrium is the soul of Bali, and this design beautifully reflects its spirit.  Out now! Get this pack through the link in our bio and at your nearest adidas Indonesia retail partner stores. 🔗",,msh.sahid,Spzl bali 🔥🔥🔥
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,0dhe1234567,Di shopee masih tutup ya min
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,thiiaa.sry,Ganteng
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,sucidimas_,Gemec😍🤏
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,eisnvthrnti,Jangan di gombalin dulu. Jadi harus support aja🔥
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,dhanu.kisworo,Kak cek DM ya
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,ryanmadya89,"Dear adidas indonesia. Nanya dong, hari ini cek di shopee kok udah g ada lagi lapak (toko) adidas official store . Ada apakah ?"
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,yennie856,"saya beli barang di @adidasindonesia panjang sebelah sandalnya. Proses pengecekan 7 hari setelah barang di gudang. Sampai sekarang sudah 14 hari, dan saya suruh nunggu terus, dana ga jelas nasibnya. Sekelas adidas, dana kecil aja main tarik ulur. QC buruk, panjang sebelah ya dikirim."
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,iira.ra,"Knp ya di shopee tokonya tutup mulu? Aku pesan sepatu uk 43 dikirimnya 45 jauh bgt bedanya, ini solusinya gimnaaa @adidasindonesia"
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,fitrianarh_,love u poll aghi @franditaagung gini kan ka maksudnya?
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,fruitypbbl3s,😻🤏🏼
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,__________cipaaa,🔥🔥🔥
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,putiayu.fm,🔥🔥🔥
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,ketty.cpmbyn,🔥🔥🔥🔥
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,unfollowiren,💙
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,latifahtahiraa,hati2 disana sengg
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,9am.ericano,abang bule ya?
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,kalfitraaa,🫶🏻🤏🏻
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,rizhavp,❤️
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,vioyooo.__,🔥🔥🔥❤️❤️
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,azeliathf,😍
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,aadlinaaf,🤍🤍🤍
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,sha.sheey,❤️❤️❤️
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,monicaty_,Giii
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,gbrllabiel,🔥
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,hoooolyj,😍❤️❤️❤️❤️😆😊✌🏻
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,diva.ramadhan8,Wiiihh Kaka Agi 👍👍
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,papramudita,Aghiiiiii cute amat
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,pearldarling___,OMGGGGGGG
adidas,"Exploring the streets of the city of dreams, featuring the Forum Low CL Shoes by @adidasindonesia. Iconic, comfortable, and always on point.",#adidasIndonesia #createdwithadidas,blu.voca,🔥🔥
